accession,ticker,items,et,chars,event_category,is_binding,transaction_value_usd,value_confidence,has_toxic_financing,toxic_signals,revenue,market_cap,shock,key,up20,dn20,fwd_up,fwd_dn,neg,lng
0001193125-26-316971,IMMR,"2.02,9.01",2026-07-27 12:38:52+00:00,32313,EARNINGS,False,,NONE,False,,1730694000.0,249452520.22087097,,IMMR|2026-07-27 12:38:00+00:00,False,False,0.16497834565795255,0.0,False,False
0001046257-26-000230,INGR,7.01,2026-07-28 20:15:09+00:00,5721,ADMINISTRATIVE,False,,NONE,False,,7219000000.0,6912281657.135468,,INGR|2026-07-28 20:15:00+00:00,False,False,0.007804071853399597,-0.010194183753416408,False,False
0001193805-26-000966,IMUX,"7.01,9.01",2026-07-14 12:01:00+00:00,8724,ADMINISTRATIVE,False,,NONE,False,,,787231710.0816107,,IMUX|2026-07-14 12:01:00+00:00,False,False,0.07946793819774034,-0.13187585528193757,False,False
0001140361-26-027768,INTA,"1.01,9.01",2026-07-07 20:30:33+00:00,4976,ADMINISTRATIVE,True,,NONE,False,,504120000.0,3456432075.230522,,INTA|2026-07-07 20:30:00+00:00,False,False,0.09033305054577312,-0.049246952955406265,False,False
0001140361-26-028323,INTA,"1.01,1.02,2.03",2026-07-13 20:30:28+00:00,7818,DEBT_SETTLEMENT,True,,NONE,False,,504120000.0,3456432075.230522,,INTA|2026-07-13 20:30:00+00:00,False,False,0.1182695666486957,-0.045116975076839316,False,False
0001609550-26-000041,INSP,5.02,2026-07-24 20:01:24+00:00,6909,ADMINISTRATIVE,False,,NONE,False,,911981000.0,2282249911.56781,,INSP|2026-07-24 20:01:00+00:00,False,False,0.046034303691559586,-0.039258692880078216,False,False
0001609550-26-000038,INSP,"5.02,9.01",2026-07-22 12:02:09+00:00,3884,ADMINISTRATIVE,False,,NONE,False,,911981000.0,2282249911.56781,,INSP|2026-07-22 12:02:00+00:00,False,False,0.0005715141615090236,-0.08153938763827373,False,False
0001213900-26-077127,INM,"1.01,7.01,9.01",2026-07-10 20:02:00+00:00,26826,MA_ACTIVITY,False,,NONE,True,reverse_split,4942633.0,3135204.726424217,,INM|2026-07-10 20:02:00+00:00,True,False,0.4654087262847555,-0.06289309543558141,True,False
0001193125-26-298582,INVH,"1.01,2.03,9.01",2026-07-08 20:30:53+00:00,11814,DILUTION_OFFERING,True,,NONE,True,shelf,2729296000.0,17280702049.18171,,INVH|2026-07-08 20:30:00+00:00,False,False,0.020840364343979845,-0.015630257229845013,True,False
0001213900-26-080414,INM,"7.01,8.01,9.01",2026-07-22 20:28:22+00:00,26344,MA_ACTIVITY,False,200000000.0,HIGH,True,reverse_split,4942633.0,3135204.726424217,40.46426267133327,INM|2026-07-22 20:28:00+00:00,False,False,0.17117122664285445,-0.039039002702936476,True,False
0001193125-26-296211,INVH,"8.01,9.01",2026-07-06 20:16:12+00:00,5851,DILUTION_OFFERING,False,,NONE,True,shelf,2729296000.0,17280702049.18171,,INVH|2026-07-06 20:16:00+00:00,False,False,0.012695739879542423,-0.03429516535407118,True,False
0001140361-26-028154,IONS,"7.01,9.01",2026-07-10 01:03:42+00:00,5206,ADMINISTRATIVE,False,,NONE,False,,943711000.0,11396472873.5,,IONS|2026-07-10 01:03:00+00:00,False,False,-0.03249876513488792,-0.1686634028953239,False,False
0001140361-26-028602,INSM,"7.01,9.01",2026-07-16 11:00:46+00:00,66525,CLINICAL_RESULT,False,,NONE,False,,606423000.0,41053211194.94586,,INSM|2026-07-16 11:00:00+00:00,False,False,0.005232724276456047,-0.04481818459250708,False,True
0001654954-26-006551,INUV,"7.01,9.01",2026-07-08 21:28:47+00:00,8409,ADMINISTRATIVE,False,,NONE,False,,86209305.0,40430551.31160593,,INUV|2026-07-08 21:28:00+00:00,True,False,0.28037377346737813,-0.018691681453631315,False,False
0001193125-26-318234,INVE,8.01,2026-07-27 21:00:11+00:00,4279,ADMINISTRATIVE,False,,NONE,False,,21484000.0,94887304.0,,INVE|2026-07-27 21:00:00+00:00,False,False,0.018587342473125545,-0.06319705304006729,False,False
0001140361-26-028092,IONS,"7.01,8.01,9.01",2026-07-09 18:55:22+00:00,17101,CLINICAL_RESULT,False,,NONE,False,,943711000.0,11396472873.5,,IONS|2026-07-09 18:55:00+00:00,False,False,0.004049130328038109,-0.1733354619731926,False,True
0000051434-26-000112,IP,"5.02,9.01",2026-07-17 20:10:28+00:00,5740,ADMINISTRATIVE,False,,NONE,False,,23634000000.0,20395948893.79572,,IP|2026-07-17 20:10:00+00:00,False,False,0.0263123835175616,-0.04931899858518762,False,False
0001111928-26-000142,IPGP,"1.01,7.01,9.01",2026-07-17 10:30:35+00:00,11760,ADMINISTRATIVE,False,,NONE,False,,1003777000.0,3593759536.120468,,IPGP|2026-07-17 10:30:00+00:00,False,True,0.04485785809943588,-0.21071850116884405,False,False
0001753926-26-001221,IPAR,"2.02,7.01,9.01",2026-07-22 20:27:29+00:00,16699,EARNINGS,False,,NONE,False,,1488509000.0,2909212266.809082,,IPAR|2026-07-22 20:27:00+00:00,False,False,0.08528495145603099,-0.018551155338075387,False,False
0001683168-26-005251,IPW,"1.01,9.01",2026-07-02 20:30:15+00:00,4758,COMMERCIAL_CONTRACT,True,,NONE,False,,66142779.0,1884582175.045555,,IPW|2026-07-02 20:30:00+00:00,False,True,0.10985060528427715,-0.5412124114089054,False,False
0001663577-26-000210,IQST,1.01,2026-07-10 20:45:19+00:00,4180,ADMINISTRATIVE,True,,NONE,False,,316899498.0,17451085.01922512,,IQST|2026-07-10 20:45:00+00:00,True,False,0.36633664184359405,-0.13762376225937722,False,False
0001683168-26-005670,IPW,"1.01,8.01,9.01",2026-07-21 14:30:14+00:00,11787,ADMINISTRATIVE,False,,NONE,True,convertible,66142779.0,1884582175.045555,,IPW|2026-07-21 14:30:00+00:00,True,True,0.3715591788536652,-0.466615893814152,True,False
0001683168-26-005288,IPW,"1.01,8.01,9.01",2026-07-06 12:45:17+00:00,12338,ADMINISTRATIVE,True,1880000.0,HIGH,True,convertible,66142779.0,1884582175.045555,0.02842335971399085,IPW|2026-07-06 12:45:00+00:00,False,True,0.10985060528427715,-0.5412124114089054,True,False
0001193125-26-321221,IONQ,"8.01,9.01",2026-07-28 21:05:10+00:00,15678,MA_ACTIVITY,True,,NONE,False,,130016000.0,16964280494.338531,,IONQ|2026-07-28 21:05:00+00:00,False,False,0.04292483171515471,-0.05831552087219927,False,True
0001663577-26-000208,IQST,5.02,2026-07-10 20:32:23+00:00,5761,ADMINISTRATIVE,False,,NONE,False,,316899498.0,17451085.01922512,,IQST|2026-07-10 20:32:00+00:00,True,False,0.36633664184359405,-0.13762376225937722,False,False
0001663577-26-000220,IQST,"2.02,8.01,9.01",2026-07-16 21:15:39+00:00,27588,MA_ACTIVITY,False,207000000.0,HIGH,False,,316899498.0,17451085.01922512,0.6532039378617128,IQST|2026-07-16 21:15:00+00:00,True,False,0.20353984074693798,-0.0884955966936618,False,True
0001628280-26-049923,IQV,"2.02,9.01",2026-07-28 11:03:16+00:00,4010,ADMINISTRATIVE,False,,NONE,False,,16310000000.0,34640900726.31836,,IQV|2026-07-28 11:03:00+00:00,False,False,0.0659881143223664,-0.013994923702496553,False,False
0001683168-26-005540,IPW,"8.01,9.01",2026-07-15 13:15:14+00:00,8553,ADMINISTRATIVE,False,,NONE,False,,66142779.0,1884582175.045555,,IPW|2026-07-15 13:15:00+00:00,False,True,0.16523711342592895,-0.35248424706862647,False,False
0001035267-26-000063,ISRG,"5.03,9.01",2026-07-27 20:08:21+00:00,5413,ADMINISTRATIVE,False,,NONE,False,,10064700000.0,156155945527.5393,,ISRG|2026-07-27 20:08:00+00:00,False,False,0.012702735694678946,-0.06364861565667235,False,False
0001418819-26-000046,IRDM,"2.02,9.01",2026-07-22 11:01:11+00:00,3802,ADMINISTRATIVE,False,,NONE,False,,871659000.0,2040570594.5649033,,IRDM|2026-07-22 11:01:00+00:00,False,False,0.013262495247251094,-0.0744559385342295,False,False
0001418819-26-000046,IRDM,"2.02,9.01",2026-07-22 11:01:11+00:00,3802,ADMINISTRATIVE,False,,NONE,False,,871659000.0,2040570594.5649033,,IRDM|2026-07-22 11:01:00+00:00,False,False,0.013262495247251094,-0.0744559385342295,False,False
0001140361-26-028871,IREN,"2.02,9.01",2026-07-20 11:12:27+00:00,10999,ADMINISTRATIVE,False,,NONE,False,,501023000.0,,,IREN|2026-07-20 11:12:00+00:00,False,False,0.18034557613565005,-0.01241898145525755,False,False
0001213900-26-077998,ISPC,8.01,2026-07-14 21:00:25+00:00,3756,ADMINISTRATIVE,False,,NONE,False,,1928998.0,140699360.88690758,,ISPC|2026-07-14 21:00:00+00:00,False,True,0.012820501064172207,-0.22649572257694628,False,False
0001213900-26-079192,ISPR,5.02,2026-07-17 20:30:14+00:00,3490,ADMINISTRATIVE,False,,NONE,False,,127494304.0,150068023.32506752,,ISPR|2026-07-17 20:30:00+00:00,False,True,-0.02094238877070942,-0.26706807118929243,False,False
0001104659-26-081335,IRDM,"1.01,2.03,5.02,7.01,9.01",2026-07-07 21:11:18+00:00,27173,MA_ACTIVITY,True,,NONE,False,,871659000.0,2040570594.5649033,,IRDM|2026-07-07 21:11:00+00:00,False,False,0.0042541136745708474,-0.06021753111279127,False,True
0001104659-26-085413,ISSC,"1.01,2.01,2.03,8.01,9.01",2026-07-21 20:15:29+00:00,18119,DEBT_SETTLEMENT,True,24500000.0,HIGH,False,,84296889.0,163941919.26230526,0.29063943273161597,ISSC|2026-07-21 20:15:00+00:00,False,False,0.007638654513542509,-0.11857061307348993,False,False
0001437749-26-023812,ISTR,"2.02,5.02,9.01",2026-07-20 10:01:27+00:00,13901,ADMINISTRATIVE,False,,NONE,False,,,233507366.0093937,,ISTR|2026-07-20 10:01:00+00:00,False,False,0.03588276695104664,-0.03874661747660868,False,False
0001171843-26-004912,ITRI,"2.02,9.01",2026-07-28 12:35:16+00:00,6643,EARNINGS,False,,NONE,False,,2367194000.0,6126659950.193893,,ITRI|2026-07-28 12:35:00+00:00,False,False,0.1640667079149205,-0.0028994162589585093,False,False
0001035267-26-000047,ISRG,"2.02,9.01",2026-07-16 20:05:17+00:00,38505,EARNINGS,False,,NONE,False,,10064700000.0,156155945527.5393,,ISRG|2026-07-16 20:05:00+00:00,False,False,0.005821519171376632,-0.06280388514839597,False,False
0000914208-26-000229,IVZ,"2.02,9.01",2026-07-28 10:58:44+00:00,3843,ADMINISTRATIVE,False,,NONE,False,,6377100000.0,11946293503.915787,,IVZ|2026-07-28 10:58:00+00:00,False,False,0.015384648752176044,-0.06822739244834097,False,False
0001185185-26-003108,JAKK,"2.02,8.01,9.01",2026-07-24 10:15:29+00:00,4084,EARNINGS,False,,NONE,False,,113253000.0,199751212.3704357,,JAKK|2026-07-24 10:15:00+00:00,False,False,0.19901392381633887,0.00022416262819136001,False,False
0000914208-26-000207,IVZ,"7.01,9.01",2026-07-10 12:01:42+00:00,3117,ADMINISTRATIVE,False,,NONE,False,,6377100000.0,11946293503.915787,,IVZ|2026-07-10 12:01:00+00:00,False,False,0.05617976068717545,-0.04119853446530819,False,False
0001213900-26-080622,IXHL,"7.01,9.01",2026-07-23 11:30:22+00:00,13532,CLINICAL_RESULT,False,,NONE,False,,86000.0,4162035011.6373873,,IXHL|2026-07-23 11:30:00+00:00,False,False,0.028938956792189163,-0.09321538129533358,False,True
0000807882-26-000082,JACK,5.02,2026-07-07 20:01:04+00:00,3534,ADMINISTRATIVE,False,,NONE,False,,1465314000.0,322135712.8756485,,JACK|2026-07-07 20:01:00+00:00,False,False,0.04997042977152155,-0.09514743908795942,False,False
0001140361-26-028538,JEF,"8.01,9.01",2026-07-15 20:12:30+00:00,5638,DILUTION_OFFERING,False,,NONE,True,shelf,5546490000.0,13183373685.884125,,JEF|2026-07-15 20:12:00+00:00,False,False,0.005631814441093175,-0.0670538788059527,True,False
0001493152-26-034616,IVF,"1.01,3.02,5.03,5.07,9.01",2026-07-24 21:14:27+00:00,20725,ADMINISTRATIVE,True,15000000.0,HIGH,False,,6841250.0,121210991.67931366,2.192581765028321,IVF|2026-07-24 21:14:00+00:00,False,False,0.02989696460326874,-0.09999002318031214,True,False
0001628280-26-049466,JAZZ,5.07,2026-07-24 10:16:10+00:00,5866,ADMINISTRATIVE,False,,NONE,False,,4267586000.0,8378801583.355591,,JAZZ|2026-07-24 10:16:00+00:00,False,False,0.02028507301994731,-0.022647414734591864,False,False
0001819848-26-000427,JOBY,"8.01,9.01",2026-07-28 20:02:08+00:00,4505,ADMINISTRATIVE,False,,NONE,False,,53425000.0,14842719149.87241,,JOBY|2026-07-28 20:02:00+00:00,False,False,0.007564574000402224,-0.06489883531941165,False,False
0001437749-26-023629,JBHT,"2.02,9.01",2026-07-15 20:26:22+00:00,4018,ADMINISTRATIVE,False,,NONE,False,,11999096000.0,18810384542.88333,,JBHT|2026-07-15 20:26:00+00:00,False,False,0.007495079472582322,-0.07142136956671352,False,False
0001140361-26-027986,JEF,"8.01,9.01",2026-07-08 21:22:47+00:00,12878,DILUTION_OFFERING,False,,NONE,True,shelf,5546490000.0,13183373685.884125,,JEF|2026-07-08 21:22:00+00:00,False,False,0.09033729280530811,-0.02096440372073649,True,False
0001628280-26-049246,JHX,"2.02,9.01",2026-07-22 22:09:16+00:00,3614,ADMINISTRATIVE,False,,NONE,False,,4835800000.0,11858700233.375141,,JHX|2026-07-22 22:09:00+00:00,False,False,0.06757280664536558,-0.02213591047861041,False,False
0001437071-26-000051,IVR,"2.02,7.01,8.01,9.01",2026-07-15 20:19:51+00:00,15137,ADMINISTRATIVE,False,,NONE,False,,,484043879.34712887,,IVR|2026-07-15 20:19:00+00:00,False,False,0.006127474469343364,-0.04473036494405347,False,False
0001104659-26-085645,JMSB,"8.01,9.01",2026-07-22 12:45:14+00:00,11798,ADMINISTRATIVE,False,,NONE,False,,,265894918.14822006,,JMSB|2026-07-22 12:45:00+00:00,False,False,0.03931854739523999,-0.05422886451008224,False,False
0001104659-26-087344,JMSB,"7.01,9.01",2026-07-28 13:00:15+00:00,31856,ADMINISTRATIVE,False,,NONE,False,,,265894918.14822006,,JMSB|2026-07-28 13:00:00+00:00,False,False,0.01536494262324184,-0.007400805661446963,False,False
0001493152-26-034101,JTAI,"5.02,9.01",2026-07-21 20:58:30+00:00,6771,ADMINISTRATIVE,False,,NONE,False,,9177767.0,131711702.5392456,,JTAI|2026-07-21 20:58:00+00:00,True,True,0.2545000151179051,-0.2636363774291737,False,False
0001104659-26-085643,JMSB,"2.02,9.01",2026-07-22 12:40:12+00:00,94796,EARNINGS,False,40000000.0,HIGH,False,,,265894918.14822006,,JMSB|2026-07-22 12:40:00+00:00,False,False,0.03931854739523999,-0.05422886451008224,False,False
0001493152-26-033558,JFB,"1.01,9.01",2026-07-16 20:55:26+00:00,18737,MA_ACTIVITY,True,,NONE,False,,30541443.0,78681815.05088806,,JFB|2026-07-16 20:55:00+00:00,False,True,-0.008988755857864406,-0.2651460096871884,False,True
0001104659-26-085839,JXN,"5.02,7.01,9.01",2026-07-22 20:37:04+00:00,19576,ADMINISTRATIVE,False,7850000.0,HIGH,False,,6683000000.0,6807733258.388435,0.0011746221756696095,JXN|2026-07-22 20:37:00+00:00,False,False,0.010745312530201723,-0.05295851033516086,False,False
0001193125-26-302091,KALU,"8.01,9.01",2026-07-13 20:40:15+00:00,7844,ADMINISTRATIVE,False,,NONE,False,,3373000000.0,1263013019.9828796,,KALU|2026-07-13 20:40:00+00:00,False,False,0.12214201819798842,-0.0666365652924239,False,False
0001158463-26-000076,JBLU,"2.02,7.01,9.01",2026-07-28 07:03:38+00:00,50146,EARNINGS,False,,NONE,False,,9062000000.0,1647609637.909546,,JBLU|2026-07-28 07:03:00+00:00,False,False,0.09971967274177729,-0.06435136176594669,False,False
0001158463-26-000076,JBLU,"2.02,7.01,9.01",2026-07-28 07:03:38+00:00,50146,EARNINGS,False,,NONE,False,,9062000000.0,1647609637.909546,,JBLU|2026-07-28 07:03:00+00:00,False,False,0.09971967274177729,-0.06435136176594669,False,False
0000930420-26-000059,KFRC,"2.02,9.01",2026-07-27 20:05:07+00:00,4203,ADMINISTRATIVE,False,,NONE,False,,1329007000.0,529885505.74302673,,KFRC|2026-07-27 20:05:00+00:00,False,False,0.08267507431193488,-0.028723926541400102,False,False
0001193125-26-312472,KALU,"2.02,9.01",2026-07-22 20:40:15+00:00,37567,DEBT_SETTLEMENT,False,27000000.0,HIGH,False,,3373000000.0,1263013019.9828796,0.008004743551734361,KALU|2026-07-22 20:40:00+00:00,False,False,0.06626262703807462,-0.1383568489026601,False,False
0001493152-26-032089,JTAI,"5.07,8.01,9.01",2026-07-06 12:35:41+00:00,22451,MA_ACTIVITY,True,,NONE,False,,9177767.0,131711702.5392456,,JTAI|2026-07-06 12:35:00+00:00,False,True,0.012032905689823847,-0.9578512340539644,False,True
0001493152-26-032089,JTAI,"5.07,8.01,9.01",2026-07-06 12:35:41+00:00,22451,MA_ACTIVITY,True,,NONE,False,,9177767.0,131711702.5392456,,JTAI|2026-07-06 12:35:00+00:00,False,True,0.012032905689823847,-0.9578512340539644,False,True
0001213900-26-079813,JRSH,"5.02,9.01",2026-07-21 12:05:32+00:00,9467,ADMINISTRATIVE,False,,NONE,False,,166263870.0,42036800.673303604,,JRSH|2026-07-21 12:05:00+00:00,False,False,0.07399101365101379,-0.0134529018534425,False,False
0001213900-26-076730,KBDC,"7.01,9.01",2026-07-09 20:19:10+00:00,8114,ADMINISTRATIVE,False,,NONE,False,,,1012073846.6091919,,KBDC|2026-07-09 20:19:00+00:00,False,False,0.027145992843174538,-0.030447539131957635,False,False
0001357615-26-000157,KBR,"5.02,9.01",2026-07-10 20:30:16+00:00,8256,ADMINISTRATIVE,False,,NONE,False,,7786000000.0,5733452802.0,,KBR|2026-07-10 20:30:00+00:00,False,False,0.019749626409037102,-0.036436777840418766,False,False
0001493152-26-033784,JTAI,"1.01,2.01,8.01,9.01",2026-07-17 21:07:10+00:00,34056,MA_ACTIVITY,False,20000000.0,HIGH,False,,9177767.0,131711702.5392456,2.1791793145326093,JTAI|2026-07-17 21:07:00+00:00,True,False,0.3578844055248358,-0.03242316675470269,False,True
0000091576-26-000017,KEY,"2.02,9.01",2026-07-21 10:31:09+00:00,13575,EARNINGS,False,,NONE,True,convertible,1749000000.0,19079375180.3124,,KEY|2026-07-21 10:31:00+00:00,False,False,0.01745199027917943,-0.016361256490040832,True,False
0001849820-26-000109,KITT,"3.03,5.03,9.01",2026-07-08 23:25:23+00:00,4957,ADMINISTRATIVE,False,,NONE,True,convertible,5274915.0,480160409.9685564,,KITT|2026-07-08 23:25:00+00:00,False,True,0.02857151615376763,-0.28571425327638234,True,False
0001193125-26-308382,KLRS,"5.02,9.01",2026-07-20 12:07:21+00:00,12062,ADMINISTRATIVE,False,,NONE,False,,,88088389.49344063,,KLRS|2026-07-20 12:07:00+00:00,False,True,0.06238420556449076,-0.25231484010999483,False,False
0001477932-26-004189,KIDZ,"7.01,9.01",2026-07-06 12:00:39+00:00,14343,ADMINISTRATIVE,False,,NONE,False,,3366421.0,2025854340.0,,KIDZ|2026-07-06 12:00:00+00:00,True,True,0.3658535947124575,-0.4537398667259547,False,False
0001021771-26-000100,KINS,"2.02,7.01,9.01",2026-07-16 21:17:50+00:00,6700,EARNINGS,False,,NONE,False,,214867301.0,209846565.51768494,,KINS|2026-07-16 21:17:00+00:00,False,False,0.04791022357294206,-0.03924568933880623,False,False
0001021771-26-000103,KINS,"7.01,9.01",2026-07-23 18:43:59+00:00,7531,ADMINISTRATIVE,False,,NONE,False,,214867301.0,209846565.51768494,,KINS|2026-07-23 18:43:00+00:00,False,False,0.08210523504959899,-0.007894716764751286,False,False
0001628280-26-050182,KMT,"5.02,9.01",2026-07-28 20:19:26+00:00,9096,ADMINISTRATIVE,False,,NONE,False,,1966845000.0,1740894084.3000698,,KMT|2026-07-28 20:19:00+00:00,False,False,0.00255319581809621,-0.05134463479332885,False,False
0001193125-26-306737,KLRS,"7.01,8.01,9.01",2026-07-17 11:05:41+00:00,62157,CLINICAL_RESULT,False,,NONE,False,,,88088389.49344063,,KLRS|2026-07-17 11:05:00+00:00,True,True,0.4076576395164828,-0.2725225276020514,False,True
0001193125-26-296190,KLRS,5.02,2026-07-06 20:11:47+00:00,6398,ADMINISTRATIVE,False,,NONE,False,,,88088389.49344063,,KLRS|2026-07-06 20:11:00+00:00,True,True,0.3007284543776978,-0.32778353080809763,False,False
0000319201-26-000024,KLAC,"2.02,9.01",2026-07-28 20:08:02+00:00,3562,ADMINISTRATIVE,False,,NONE,False,,12156162000.0,14603637020.745697,,KLAC|2026-07-28 20:08:00+00:00,False,False,0.035944348742593224,-0.08082063591642974,False,False
0000860748-26-000075,KMPR,"5.02,9.01",2026-07-21 13:02:41+00:00,3821,ADMINISTRATIVE,False,,NONE,False,,4789700000.0,2822797822.5016747,,KMPR|2026-07-21 13:02:00+00:00,False,False,0.12676056920131407,-0.02744673940858422,False,False
0001193125-26-303169,KMTS,"1.01,1.02,2.02,2.03,9.01",2026-07-14 20:08:33+00:00,35637,DEBT_SETTLEMENT,True,,NONE,False,,95126000.0,1261530803.1115074,,KMTS|2026-07-14 20:08:00+00:00,False,False,0.10041493933563017,-0.15352700018147514,False,False
0001587523-26-000031,KN,"5.07,9.01",2026-07-28 20:21:03+00:00,4041,ADMINISTRATIVE,False,,NONE,False,,593200000.0,2062161439.718113,,KN|2026-07-28 20:21:00+00:00,False,False,0.020926339196621013,-0.04938617327644923,False,False
0001492691-26-000055,KNX,"2.02,9.01",2026-07-22 20:10:52+00:00,5232,ADMINISTRATIVE,False,,NONE,False,,7469689000.0,7702852771.408081,,KNX|2026-07-22 20:10:00+00:00,False,False,-0.0454943043677305,-0.14623177434385637,False,False
0001669162-26-000039,KNSL,"2.02,9.01",2026-07-23 20:11:16+00:00,3147,ADMINISTRATIVE,False,,NONE,False,,1873987000.0,10217050438.5,,KNSL|2026-07-23 20:11:00+00:00,False,False,0.11177388005033362,-0.024798195469451834,False,False
0001628280-26-049023,KREF,"2.02,9.01",2026-07-21 20:42:05+00:00,6133,ADMINISTRATIVE,False,,NONE,False,,,558903898.3520737,,KREF|2026-07-21 20:42:00+00:00,False,False,0.0052562366821609086,-0.07818663030088924,False,False
0000950103-26-011207,KPLT,"8.01,9.01",2026-07-27 20:59:29+00:00,33929,MA_ACTIVITY,True,,NONE,False,,291761000.0,46335198.00882912,,KPLT|2026-07-27 20:59:00+00:00,False,False,-0.001439053943867008,-0.12041118627773284,False,True
0001193125-26-307964,KPTI,5.02,2026-07-17 21:01:30+00:00,4861,ADMINISTRATIVE,False,,NONE,False,,146067000.0,48992721.52695751,,KPTI|2026-07-17 21:01:00+00:00,False,True,-0.005291025581380615,-0.3137565857772542,False,False
0001587523-26-000027,KN,"2.02,9.01",2026-07-23 20:05:51+00:00,5535,ADMINISTRATIVE,False,,NONE,False,,593200000.0,2062161439.718113,,KN|2026-07-23 20:05:00+00:00,False,False,-0.0027997100480618986,-0.132858261620457,False,False
0001628280-26-049820,KRC,"2.02,7.01,9.01",2026-07-27 20:31:01+00:00,5134,ADMINISTRATIVE,False,,NONE,False,,19080000.0,4798018106.132538,,KRC|2026-07-27 20:31:00+00:00,False,False,0.04180734044465839,-0.05479088256606013,False,False
