ticker,et,verdict,entry,gap,adv,max_up,max_dn,prior_mom,cik,revenue,concept,period,market_cap,as_of,rev_per_cap,cash,rnd,opcf,net_income,liabilities,equity,opex,burn_annual,runway_years,cash_per_cap,liab_per_cash,equity_per_cap,is_profitable,pre_revenue,log_cap,log_price,log_adv,up,dn,burn_rank,tercile,q,capq
EDSA,2026-06-05 13:25:18+00:00,POSITIVE,5.739999771118164,0.05128200201738786,2375575.987625122,0.5487806093746521,-0.2055748911830978,-0.14420063633095492,0001540159,,,,11964001.935581207,2025-11-06,,12100000.0,3668738.0,-7322262.0,-7185523.0,756163.0,13954279.0,,7322262.0,1.652494816492499,1.0113672720174285,0.06249280991735537,1.1663554615867844,False,True,7.07787647462108,0.7589118750805309,6.375768926768895,True,False,0.01650943396226415,LOW,2026Q2,small
NRIX,2026-06-08 10:11:32+00:00,POSITIVE,16.0,0.023017880356437592,17543828.508853912,0.567812442779541,-0.08312499523162842,0.039893642486140246,0001549595,83980000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1488463367.8859253,2025-12-29,0.05642060248971889,246960000.0,316903000.0,-249465000.0,-264457000.0,149388000.0,538747000.0,369646000.0,249465000.0,0.9899585112139979,0.16591607514718953,0.604907677356657,0.3619484440286804,False,False,9.172738150826365,1.2041199826559248,7.244124373456149,True,False,0.8640776699029126,HIGH,2026Q2,large
CGEM,2026-06-08 10:32:15+00:00,POSITIVE,13.369999885559082,0.006777120060058595,14556742.668533325,0.45325358799457405,-0.12677634325599252,-0.015567089822831504,0001789972,,,,454282070.17026377,2025-10-29,,88332000.0,187402000.0,-175750000.0,-219879000.0,39644000.0,408730000.0,241648000.0,175750000.0,0.5026002844950214,0.1944430691858329,0.4488067744418784,0.8997273430730142,False,True,8.657325596203178,1.1261314035446277,7.163064204692298,False,False,0.7912621359223301,HIGH,2026Q2,mid
MTVA,2026-06-08 13:01:47+00:00,POSITIVE,1.8200000524520874,-0.18018016711853435,2719303.4727573395,0.43406583509674657,-0.2417582662306227,0.3788819930963754,0001638287,,,,266175899.0,2025-11-05,,10278000.0,6802000.0,-15701000.0,-12973000.0,5790000.0,5333000.0,13708000.0,15701000.0,0.6546079867524361,0.03861356358187786,0.5633391710449503,0.020035623135060774,False,True,8.425168729556537,0.260071400501367,6.434457677315134,False,False,0.10669975186104218,LOW,2026Q2,mid
VOR,2026-06-08 20:01:29+00:00,POSITIVE,13.34000015258789,0.0037622416010820725,10672472.911262512,0.665667095891594,-0.05697153074877592,-0.016284253390202674,0001817229,,,,2604604694.5039196,2025-11-04,,396486000.0,321532000.0,-142713000.0,-695981000.0,628438000.0,-164312000.0,371642000.0,142713000.0,2.7782052090559373,0.15222501934233665,1.585019395388488,-0.06308519690021343,False,True,9.41574181898949,1.1251558345481523,7.028265061156552,True,False,0.7220843672456576,HIGH,2026Q2,large
STTK,2026-06-09 20:28:58+00:00,POSITIVE,4.349999904632568,0.018735345213911625,3188064.0038490295,0.7563218468922988,-0.07241380784514428,-0.29069767533963753,0001680367,1000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,97722556.77263737,2025-11-05,0.010233051948554863,54192000.0,35273000.0,-39882000.0,-48809000.0,8636000.0,82390000.0,52508000.0,39882000.0,1.358808485030841,0.5545495511960851,0.15935931502804843,0.8431011500414352,False,False,7.989994821151602,0.6384892474333616,6.503527031745226,True,False,0.2593516209476309,LOW,2026Q2,small
HUMA,2026-06-10 20:34:18+00:00,MIXED,1.0499999523162842,-0.2164179655511851,7799019.485419989,0.05714291877487354,-0.41904757904087153,0.1551724758074502,0001818382,2038000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,264481522.11340368,2025-11-02,0.007705642283494391,50497000.0,69302000.0,-105042000.0,-40833184.0,113257000.0,3109000.0,114398000.0,105042000.0,0.4807315169170427,0.19092827202630824,2.2428461096698813,0.011755074513927408,False,False,8.422395335635834,0.021189279347295094,6.892040005403454,False,True,0.5918367346938775,MID,2026Q2,mid
IOVA,2026-06-10 21:01:03+00:00,SILENT,3.7799999713897705,0.0,44066660.524606705,0.3571428976902349,-0.021164001140624777,-0.028277668521326182,0001425205,263502000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,705615114.4545383,2025-10-30,0.37343587828854113,163078000.0,300270000.0,-302408000.0,-391000000.0,214587000.0,698583000.0,666858000.0,302408000.0,0.5392648342636438,0.23111466387176838,1.315854989636861,0.9900340648740577,False,False,8.84856787492124,0.5774917965501183,7.644110139897517,False,False,0.9083969465648855,HIGH,2026Q2,mid
TECX,2026-06-10 21:08:54+00:00,SILENT,27.56999969482422,-0.017112283611121715,5206128.542709351,0.43380483194992325,-0.009793270248543373,-0.10895807989367323,0001681087,,,,329333459.93811035,2025-10-30,,253798000.0,63489000.0,-60078000.0,-74151000000.0,9709000.0,251329000.0,84036000.0,60078000.0,4.224474849362496,0.7706414041491403,0.03825483258339309,0.7631444434684248,False,True,8.517635856822658,1.4404367612985136,6.71651488691962,False,False,0.3756345177664975,MID,2026Q2,mid
CCCC,2026-06-11 11:04:42+00:00,SILENT,3.880000114440918,0.0025840385471720406,7691266.017699242,0.3324742071660758,-0.11340207325840768,0.43866163689152526,0001662579,35947000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,188602666.53737783,2025-10-27,0.19059645687923463,74603000.0,104240000.0,-98694000.0,-104994000.0,102488000.0,256587000.0,151169000.0,98694000.0,0.7559020811802136,0.3955564434462275,1.3737785343752933,1.3604632676237842,False,False,8.275547828667918,0.5888317384037584,6.885997832551297,False,False,0.5609137055837563,MID,2026Q2,small
NRIX,2026-06-11 11:06:57+00:00,POSITIVE,17.15999984741211,0.010600724972226638,20539949.828910828,0.46182979647611777,-0.03846152991147278,0.1282391579429758,0001549595,83980000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1488463367.8859253,2025-12-29,0.05642060248971889,246960000.0,316903000.0,-249465000.0,-264457000.0,149388000.0,538747000.0,369646000.0,249465000.0,0.9899585112139979,0.16591607514718953,0.604907677356657,0.3619484440286804,False,False,9.172738150826365,1.2345172796509105,7.312599378450462,False,False,0.8556962025316456,HIGH,2026Q2,large
SLN,2026-06-11 11:35:16+00:00,POSITIVE,6.699999809265137,0.002994009197675007,1189629.979968071,0.67014923864761,-0.0268656467854983,0.007541434846856099,0001479615,559000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1024504363.7427483,2025-10-29,0.0005456296915689509,11277000.0,67753000.0,-62271000.0,-88610000.0,69138000.0,62304000.0,,62271000.0,0.1810955340367105,0.011007273759969695,6.130885873902634,0.06081379660735584,False,True,9.01051381256187,0.8260747903373787,6.07541190034463,True,False,0.3787878787878788,MID,2026Q2,mid
CRBU,2026-06-11 12:02:57+00:00,POSITIVE,1.7400000095367432,0.04819279790599551,3580351.2558937073,0.21264361122480135,-0.1034483136612886,-0.1308900546434172,0001619856,11159000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,226289476.9866469,2025-11-03,0.04931294264584155,12360000.0,109439000.0,-110992000.0,-148125000.0,53192000.0,122175000.0,159503000.0,110992000.0,0.11135937725241458,0.05462030388947053,4.303559870550162,0.5399057951210405,False,False,8.354664358670192,0.24054925066291863,6.553925635865418,False,False,0.6045340050377834,MID,2026Q2,small
ELVN,2026-06-11 12:09:27+00:00,POSITIVE,39.76499938964844,-0.01474234915027528,26488368.4841156,0.38010818333877583,-0.019238008333720247,0.48110093982941504,0001672619,,,,1341685116.953432,2025-10-29,,98896000.0,85856000.0,-70301000.0,-103700000.0,16568000.0,459600000.0,119658000.0,70301000.0,1.4067509708254506,0.07371029070111727,0.16752952596667206,0.3425542954844837,False,True,9.127650602259482,1.5995009801228042,7.423055209329068,False,False,0.4321608040201005,MID,2026Q2,large
DNTH,2026-06-12 11:00:32+00:00,POSITIVE,83.45999908447266,0.01693675392734395,54853191.76483154,0.29391324045509815,-0.07009344043006893,0.025874996185302646,0001690585,2036000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1068653078.5577583,2025-11-04,0.0019052020163061354,51087000.0,145638000.0,-129060000.0,-162337000.0,37521000.0,493401000.0,179969000.0,129060000.0,0.39583914458391445,0.047805037036852426,0.7344529919549004,0.4617036247777325,False,False,9.028836741204044,1.9214783756116296,7.7392019031144565,False,False,0.6416040100250626,MID,2026Q2,mid
MBX,2026-06-12 11:05:58+00:00,MIXED,35.79999923706055,0.008166739770063325,18057725.513076782,0.8589386723468007,-0.0061451790696720465,0.24903263947797005,0001776111,,,,737721266.6038971,2025-11-02,,75289000.0,79159000.0,-79949000.0,-87000000.0,15921000.0,369223000.0,98055000.0,79949000.0,0.9417128419367347,0.10205616051519462,0.21146515427220444,0.5004911973050737,False,True,8.867892303230096,1.553883017388556,7.256663047232913,True,False,0.4725,MID,2026Q2,mid
LXEO,2026-06-15 11:05:59+00:00,SILENT,4.690000057220459,0.008602142157561943,2914793.544960022,0.1471215455868009,-0.07675908936507758,-0.17699114745501043,0001907108,,,,460090367.999794,2025-11-10,,63000000.0,63797000.0,-98561000.0,-100000000.0,22019000.0,246669000.0,109257000.0,98561000.0,0.6391980600846177,0.13692962161735192,0.3495079365079365,0.5361316322973109,False,True,8.662843141397103,0.6711728480137036,6.46460779907447,False,False,0.5578406169665809,MID,2026Q2,mid
ALKS,2026-06-15 11:09:44+00:00,SILENT,44.58000183105469,0.004959450353384076,80266878.55606079,0.24876617053356131,-0.025796354388613052,0.5758437375306658,0001520262,1475899000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4958942640.293404,2025-10-23,0.29762372889892436,388570000.0,323964000.0,520754000.0,241700000.0,667698000.0,1819295000.0,1221943000.0,323964000.0,1.199423392722648,0.07835742983649628,1.7183467586277892,0.3668715554839244,True,False,9.695389084869426,1.649140081982194,7.904536374323016,False,False,0.9179487179487179,HIGH,2026Q2,large
SYRE,2026-06-15 12:01:32+00:00,POSITIVE,83.54000091552734,-0.0004785943365758216,76534312.42675781,0.2579602009360027,-0.022623885191951798,1.0261818625710228,0001636282,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1439354872.1917725,2025-10-29,0.0,85721000.0,,-169252000.0,-155200000.0,62545000.0,715236000.0,209562000.0,169252000.0,0.5064696428993454,0.05955515325381062,0.7296345119632296,0.4969142869616837,False,True,9.15816788221605,1.9218944756886005,7.883856184914178,False,False,0.7794871794871795,HIGH,2026Q2,large
NTLA,2026-06-15 12:52:21+00:00,POSITIVE,14.779999732971191,-0.009383400979011913,63913595.53222656,0.25033828661114144,-0.261840321750879,0.16199376160340884,0001652130,67671000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1408391132.0351238,2025-10-29,0.04804844226916955,155464000.0,388861000.0,-394736000.0,-412694000.0,170733000.0,671394000.0,508661000.0,394736000.0,0.39384297353167685,0.11038410883442207,1.0982156640765708,0.47670990304364974,False,False,9.148723281862264,1.1696744262124512,7.805593249967303,False,False,0.9333333333333333,HIGH,2026Q2,large
RYTM,2026-06-15 20:07:28+00:00,POSITIVE,90.94000244140625,0.01382391901172042,45673165.30456543,0.27468655219834615,-0.026523009662669073,0.025728988891007942,0001649904,189757000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7426430212.551575,2025-10-30,0.02555157654067596,54301000.0,167340000.0,-115675000.0,-196539.0,210170000.0,139069000.0,381773000.0,115675000.0,0.46942727469202505,0.007311857574346377,3.870462790740502,0.01872622458162421,False,False,9.870780104266023,1.958754961528307,7.659661110723936,False,False,0.6143958868894601,MID,2026Q2,large
AVTX,2026-06-16 11:18:22+00:00,POSITIVE,14.40999984741211,0.005582688355337151,21434267.9145813,0.4330326049405757,-0.009715433111096128,0.061481475830078125,0001534120,59000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,211621410.04689026,2025-11-04,0.0002787997678823093,15858000.0,,-51458000.0,-78259000.0,33409000.0,83049000.0,72984000.0,51458000.0,0.3081736561856271,0.0749357071030112,2.106759994955228,0.39244138852301536,False,True,8.32555960379248,1.1586639762152329,7.3311086548124935,False,False,0.30927835051546393,LOW,2026Q2,small
IRD,2026-06-16 20:11:35+00:00,SILENT,3.880000114440918,-0.0051282001121667475,3218944.6036219597,0.13144323118613244,-0.27319591493127027,-0.1503268048545553,0001228627,14196000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,119816110.0,2025-11-08,0.1184815631220209,45091000.0,,-35253000.0,-49591000.0,34895000.0,15348000.0,52795000.0,35253000.0,1.2790684480753411,0.3763350354138521,0.7738794881461932,0.12809629690030833,False,False,8.07851521549672,0.5888317384037584,6.5077135027656645,False,False,0.21188630490956073,LOW,2026Q2,small
ELTX,2026-06-17 12:03:10+00:00,SILENT,4.2129998207092285,-0.1055202151618827,1610056.4857006073,0.2769998441479242,-0.3425112511729934,-0.5535545068251893,0001601485,,,,151129127.0,2025-11-03,,18563000.0,24903000.0,-36952000.0,-39571000.0,24226000.0,1636000.0,37714000.0,36952000.0,0.5023544057155228,0.12282873836755505,1.3050692237246135,0.010825179980031248,False,True,8.179348173646193,0.6245914406447698,6.206841112676419,False,True,0.21558441558441557,LOW,2026Q2,small
NVCR,2026-06-18 11:00:03+00:00,MIXED,14.329999923706055,0.003501413982481827,23617586.63263321,0.49692954136983314,-0.06280527727298924,0.22997417357875216,0001645113,655353000.0,Revenues,CY2025,1568544008.8463688,2025-10-16,0.41780976262310826,93548000.0,224544000.0,-49031000.0,-136227000.0,463860000.0,340466000.0,642274000.0,49031000.0,1.9079357957210745,0.05964002251285419,4.958523966306068,0.21705862129453773,False,False,9.19549670826233,1.1562461880851296,7.373235517084476,False,False,0.28720626631853785,LOW,2026Q2,large
ENTA,2026-06-18 11:12:58+00:00,POSITIVE,12.850000381469727,0.01500794125968774,2227728.9258003235,0.2070038730308481,-0.034630399633314046,0.04026292260035724,0001177648,65324000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,231309120.33597565,2025-11-03,0.28240996250003947,37437000.0,106740000.0,-19272000.0,-81889000.0,202912000.0,126591000.0,150673000.0,19272000.0,1.9425591531755915,0.1618483523071762,5.420092421935518,0.5472806252348676,False,False,8.364192756996726,1.1089031405599354,6.34786234395619,False,False,0.11197916666666667,LOW,2026Q2,mid
GRCE,2026-06-18 12:01:22+00:00,POSITIVE,2.299999952316284,-0.03361351188145911,590905.0061941147,0.12173912051945401,-0.09565218833533973,-0.4925372952230983,0001444192,,,,42315398.928723335,2025-09-17,,18672000.0,2405000.0,-8869000.0,-7793000.0,3596000.0,64892000.0,,8869000.0,2.105310632540309,0.44125780384231716,0.1925878320479863,1.5335315663525946,False,True,7.626498439544654,0.3617278270137777,5.7715176693725745,False,False,0.018229166666666668,LOW,2026Q2,small
GRCE,2026-06-18 12:15:34+00:00,MIXED,2.299999952316284,-0.03361351188145911,590905.0061941147,0.12173912051945401,-0.09565218833533973,-0.4925372952230983,0001444192,,,,42315398.928723335,2025-09-17,,18672000.0,2405000.0,-8869000.0,-7793000.0,3596000.0,64892000.0,,8869000.0,2.105310632540309,0.44125780384231716,0.1925878320479863,1.5335315663525946,False,True,7.626498439544654,0.3617278270137777,5.7715176693725745,False,False,0.018229166666666668,LOW,2026Q2,small
CVKD,2026-06-18 13:02:06+00:00,SILENT,3.619999885559082,0.03428568158830925,290459.99603271484,0.07458569830959916,-0.48618782510877023,-0.3542435515253334,0001937993,,,,24859042.766975403,2025-11-09,,4007789.0,4100168.0,-12601666.0,-13237362.0,1587982.0,2738726.0,13461177.0,12601666.0,0.3180364405785711,0.16122056820805042,0.39622395290770046,0.11017021152714403,False,True,7.395484401496923,0.5587085568035911,5.463086327092666,False,True,0.07012987012987013,LOW,2026Q2,small
MPLT,2026-06-22 11:08:42+00:00,MIXED,28.329999923706055,-0.04900976659790224,8005435.428237915,0.42710908627093414,-0.6787857251684988,0.5491420501647579,0001770069,,,,,,,46729000.0,138349000.0,-138137000.0,-161152000.0,21140000.0,458372000.0,169083000.0,138137000.0,0.3382801132209328,,0.4523957285625629,,False,True,,1.452246573350863,6.9033849588584495,False,True,0.6973684210526315,HIGH,2026Q2,
DFTX,2026-06-22 12:01:50+00:00,MIXED,36.41999816894531,-0.006817562380238007,53186601.37271881,0.3509061844185215,-0.032125157269858096,0.9361138930807256,0001813814,,,,945773154.7101974,2025-10-22,,257837000.0,117665000.0,-131560000.0,-183793000.0,107773000.0,332327000.0,166309000.0,131560000.0,1.959843417452113,0.27262034105737126,0.41798888445025345,0.351381299358017,False,True,8.975786982626449,1.5613399196242783,7.7258022397616095,False,False,0.6517150395778364,MID,2026Q2,mid
ALLR,2026-06-22 12:10:21+00:00,POSITIVE,1.3200000524520874,-0.029411736347271344,316843.50324869156,0.060606000399351156,-0.21590914735288103,0.2710279884458351,0001860657,320000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,18566937.441152573,2025-11-12,0.01723493715720386,14687000.0,6601000.0,-14820000.0,-11231000.0,8430000.0,9828000.0,12925000.0,14820000.0,0.9910256410256411,0.7910297563370409,0.5739769864506026,0.5293280074406235,False,True,7.268740274116952,0.12057394846316175,5.500844806515163,False,False,0.09473684210526316,LOW,2026Q2,small
TSHA,2026-06-22 12:14:24+00:00,POSITIVE,6.46999979019165,-0.009188425373490183,12106528.184127808,0.100463696513996,-0.1839257525459752,0.511574062576265,0001806310,9773000.0,Revenues,CY2025,1061172131.2673223,2025-11-10,0.00920962746008834,319767000.0,86403000.0,-93090000.0,-108995000.0,96382000.0,246938000.0,120271000.0,93090000.0,3.4350306155333548,0.3013337710048161,0.3014132164982628,0.23270305799030946,False,False,9.025785835924175,0.8109042665854531,7.083019617408039,False,False,0.5118110236220472,MID,2026Q2,mid
SPRO,2026-06-22 20:05:06+00:00,POSITIVE,2.1600000858306885,-0.02262441242227664,2810445.502412319,0.08333325054910778,-0.5,-0.06751048740003018,0001701108,12586000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,133935041.94018841,2025-11-03,0.09397092663487237,40265000.0,38467000.0,-12624000.0,8572000.0,9898000.0,59021000.0,60488000.0,12624000.0,3.189559569074778,0.3006308089109436,0.24582143300633305,0.4406688432319087,True,False,8.126894218014588,0.33445376840824276,6.448775168269384,False,True,0.07387862796833773,LOW,2026Q2,small
